RIC,Date,Revenue,Net Income Incl Extra Before Distributions,Total Assets,Total Debt,Enterprise Value (Daily Time Series),Company Market Cap,Full-Time Employees,Free Float (Percent),CO2 Equivalent Emissions Total,"CO2 Equivalent Emissions Direct, Scope 1","CO2 Equivalent Emissions Indirect, Scope 2","CO2 Equivalent Emissions Indirect, Scope 3",CO2 Estimation Method,Total CO2 Equivalent Emissions To Revenues USD in million,Energy Use Total,Water Withdrawal Total,Waste Total,Waste Recycled Total,Hazardous Waste,Non-Hazardous Waste,Environmental Pillar Score,Emissions Score,Resource Use Score,Environmental Innovation Score,ESG Score,ESG Combined Score,ESG Reporting Scope,GRI Report Guidelines,ESG Period Last Update Date
SYN0792.X,2021-12-31,2619542509.3508735,40741000.7347797,657515744.8785942,41315532.16944425,1461337577.9825413,1140856653.7826278,26550.0,100.0,92592.08308161817,31646.04346691527,60946.039614702895,15356600.09329615,,35.3466617743732,3592996.2153957984,1521498.4131328429,4108.015115861248,2593.921830682277,735.1468621345385,3372.8682537267096,,,,,,,,,
SYN0793.X,2026-12-31,2449183211.0498905,-2285283841.1916213,15399343382.24276,4623791600.48602,7252795475.933877,2334690806.933297,30563.0,34.59384508211152,1416271.208595745,1040559.993223499,375711.215372246,5259783.496418541,,578.262664142889,3141420.8713257327,3420272.696823007,17788.650441519927,15338.731674825634,4364.17655869336,13424.473882826567,70.90646378498157,54.998374243940184,63.322579754379284,43.33119430600971,32.526910762068404,32.526910762068404,100.0,,2026-11-30
SYN0793.X,2025-12-31,2429802879.883656,-2267200442.019473,15277488727.538307,4587203642.485663,7195404269.930831,2316216451.5624976,30563.0,34.59384508211152,1440708.3316765493,1334403.5310112922,106304.80066525696,5350538.696340882,Median,592.9321854065518,3195624.6763704675,2606274.974817253,18095.585608769314,3576.713571584173,4471.186348484082,13624.39926028523,70.90646378498157,54.998374243940184,63.322579754379284,43.33119430600971,32.526910762068404,32.526910762068404,100.0,,2025-11-30
SYN0793.X,2024-12-31,2167801469.535762,-2022732169.1944306,13630143740.696924,4092573467.4066916,6419536366.2614565,2066462867.844041,30563.0,34.59384508211152,1676828.699249746,544829.8949679732,1131998.8042817728,6227448.432973307,,773.5158052129384,3719361.5470613604,3637842.513774585,21061.304784157634,20306.32957244224,2140.566491659212,18920.738292498423,70.90646378498157,54.998374243940184,63.322579754379284,43.33119430600971,32.526910762068404,32.526910762068404,100.0,,2024-11-30
SYN0793.X,2023-12-31,2152940313.4841604,-2008865521.884043,13536703591.31847,4064517220.6486344,6375527847.465512,2052296428.9032803,30563.0,34.59384508211152,1678025.561294589,1160718.2592298666,517307.30206472235,6231893.369220508,Reported,779.4110922559648,3722016.2980616963,2159688.2277007406,21076.337611495517,13884.953530835406,6507.2156213750895,14569.121990120428,70.90646378498157,54.998374243940184,63.322579754379284,43.33119430600971,32.526910762068404,32.526910762068404,100.0,,2023-11-30
SYN0793.X,2022-12-31,2124994948.6386647,-1982790261.1891766,13360995923.857622,4011759410.3459373,6292772904.997223,2025657431.0092812,30563.0,34.59384508211152,1363656.5175860713,755996.0710142533,607660.446571818,5064381.738787503,Reported,641.7222396032848,3024716.60771225,871545.7844672976,17127.799369508324,16180.550048477218,3764.709409739052,13363.089959769273,70.90646378498157,54.998374243940184,63.322579754379284,43.33119430600971,32.526910762068404,32.526910762068404,100.0,,2022-11-30
SYN0794.X,,,564087439.4565604,6488821263.057895,1221553916.9787433,4492131893.737841,4401110454.019376,1283.0,37.37383890123705,209.3541065616029,105.22831999064636,104.12578657095654,6336.812753929617,,,19661.731826378258,14246.232406003677,,,,,60.915020432326784,39.87551244692591,71.21918549471549,33.72114193528816,62.12427143987615,62.12427143987615,100.0,TRUE,2025-11-30
SYN0794.X,,,532484935.4521554,6125290743.485944,1153117430.2700367,4240464144.6794124,4154542101.2814198,1283.0,37.37383890123705,210.71614647047244,108.95897275549572,101.75717371497672,6378.039515647549,Reported,,19789.649371750776,3576.19806160445,,,,,60.915020432326784,39.87551244692591,71.21918549471549,33.72114193528816,62.12427143987615,62.12427143987615,100.0,TRUE,2024-11-30
SYN0794.X,,,508002058.0063871,5843658846.303493,1100098779.7012503,4045493813.961598,3963522340.2761865,1283.0,37.37383890123705,207.0298867972031,92.01424622812704,115.01564056907606,6266.462352459703,Reported,,19443.450052670843,14428.674383630885,,,,,,,,,,,,,
SYN0794.X,2022-12-31,563476279.2803004,484055010.8063764,5568190721.701072,1048240490.9660326,3854790587.894999,3776683222.077777,1283.0,37.37383890123705,230.43423800657956,105.87050901833166,124.56372898824792,6974.8744952966745,Reported,0.40895108894539717,21641.496628431352,29789.305901456697,,,,,60.915020432326784,39.87551244692591,71.21918549471549,33.72114193528816,62.12427143987615,62.12427143987615,100.0,TRUE,2022-11-30
SYN0794.X,2021-12-31,552191999.3287984,474361235.833554,5456681106.766998,1027248233.454024,3777593840.2275004,3701050666.9318905,1283.0,37.37383890123705,212.45471443730096,202.00628258178867,10.448431855512299,6430.663177283393,,0.384747904162944,19952.92898296612,11838.99441062122,,,,,60.915020432326784,39.87551244692591,71.21918549471549,33.72114193528816,62.12427143987615,62.12427143987615,100.0,TRUE,2021-11-30
SYN0795.X,2025-12-31,495549550.91769755,-377186619.8536464,1577803691.422349,497894482.2032507,5016235282.158256,1477794247.5455358,1192.0,67.80266867467797,0.0,0.0,0.0,20001.97316546102,,0.0,148059.30481202103,64138.493246909515,,,,,46.84736396992102,82.16983482019486,50.411958392007456,27.33772913537441,23.970029080626382,15.325509602651971,64.63206324402444,,2025-11-30
SYN0795.X,2024-12-31,470935423.1388391,-358451622.2326006,1499433603.913029,473163880.82818305,4767077037.588748,1404391665.7601497,1192.0,67.80266867467797,1636.6376701203033,1217.1700451244353,419.4676249958679,23142.694093722785,Median,3.4752910690215737,171307.65903189254,185353.00584297642,,,,,46.84736396992102,82.16983482019486,50.411958392007456,27.33772913537441,23.970029080626382,15.325509602651971,64.63206324402444,,2024-11-30
SYN0795.X,,,-325139454.9386942,1360085976.613846,429191100.7430803,4324055837.712439,1273876619.3374772,1192.0,67.80266867467797,1598.9360622968989,14.451278045730712,1584.484784251168,22609.578675064226,,,167361.4134481091,248181.13571637022,,,,,46.84736396992102,82.16983482019486,50.411958392007456,27.33772913537441,23.970029080626382,15.325509602651971,64.63206324402444,,2023-11-30
SYN0795.X,2022-12-31,393466609.8574359,-299486378.9555691,1252776979.2845724,395328486.55890113,3982893510.9778137,1173369427.076998,1192.0,67.80266867467797,1817.0633776821535,1291.1783351765744,525.8850425055791,25693.98387091608,,4.618087868600915,190192.90538536393,237891.07645422177,,,,,,,,,,,,,
SYN0795.X,2021-12-31,414439002.68657684,-315449476.7866886,1319551974.3632665,416400120.36200106,4195188036.6533947,1235911873.9882598,1192.0,67.80266867467797,1965.83411465875,1229.478010818292,736.356103840458,27797.66003504469,,4.743361753877758,205764.81060861156,220009.7276621521,,,,,46.84736396992102,82.16983482019486,50.411958392007456,27.33772913537441,23.970029080626382,15.325509602651971,64.63206324402444,,2021-11-30
SYN0796.X,2025-12-31,9713701648.229418,104515873.64706692,1905863960.5955932,457502528.1991837,1744740301.6386468,1572379649.4157722,24397.0,62.739000102848,10551.360105915297,7989.717313696551,2561.6427922187454,39947.39927932355,Reported,1.0862347319302899,3449701.5399816143,1570359.7509126374,1195.6531586221208,481.56333853570436,56.4030683702775,1139.2500902518434,48.05374540138917,53.621039694374204,43.234922534598105,33.38190995401554,55.47197976823209,54.83590906901369,100.0,,2025-11-30
SYN0796.X,2024-12-31,9704309589.65617,104414818.53515637,1904021204.188326,457060174.6353351,1743053333.7142115,1570859334.8846595,24397.0,62.739000102848,11275.62590340453,8836.001639644139,2439.624263760392,42689.46615091482,,1.161919433755826,3686495.736357673,1709094.6862924523,1277.725107618013,1268.3366185453135,84.68726682745525,1193.0378407905578,48.05374540138917,53.621039694374204,43.234922534598105,33.38190995401554,55.47197976823209,54.83590906901369,100.0,,2024-11-30
SYN0796.X,2023-12-31,9073711364.685108,97629812.49009697,1780295515.0421124,427359830.45657766,1629787538.954152,1468782922.4304085,24397.0,62.739000102848,11741.542173458238,1604.1745839105026,10137.367589547735,44453.42293788244,,1.2940175967197203,3838824.162093584,3707012.1192709533,1330.5215484892565,1106.085530305583,62.703416675961336,1267.8181318132952,48.05374540138917,53.621039694374204,43.234922534598105,33.38190995401554,55.47197976823209,54.83590906901369,100.0,,2023-11-30
SYN0796.X,2022-12-31,8685884741.838514,93456940.00766987,1704202506.4023468,409093708.3456921,1560127509.9113407,1406004518.136224,24397.0,62.739000102848,11148.842449456406,7415.201666392717,3733.640783063689,42209.464596040576,Median,1.2835586449534864,3645044.67488894,4407554.186310491,1263.358330666754,884.7558948863385,18.804382210006832,1244.553948456747,48.05374540138917,53.621039694374204,43.234922534598105,33.38190995401554,55.47197976823209,54.83590906901369,100.0,,2022-11-30
SYN0796.X,2021-12-31,8168638530.726841,87891560.13471219,1602716898.9365208,384732094.42602086,1467221597.9245417,1322276661.8006678,24397.0,62.739000102848,13349.34700696611,8685.18296716029,4664.164039805821,50540.5644061523,,1.6342193324813814,4364485.9492439,4474529.821836741,1512.7138827793046,1063.506706638351,107.6715837229401,1405.0422990563645,48.05374540138917,53.621039694374204,43.234922534598105,33.38190995401554,55.47197976823209,54.83590906901369,100.0,,2021-11-30
SYN0797.X,2025-12-31,7777012716.481445,813368094.7046292,6526809786.810492,1786948957.15321,6428069571.555735,7565382920.868113,24503.0,100.0,14822.693114883808,5873.757464501798,8948.93565038201,6986087.2994788205,Reported,1.9059623090844116,,,1427.460440618051,1207.2817204951764,67.75816259574019,1359.7022780223108,38.4982316563368,41.94056089827713,24.22893276062655,55.355012750035186,73.42724334692136,72.94106153775347,100.0,,2025-11-30
SYN0797.X,2024-12-31,7370778495.84204,770881607.1430163,6185880231.508673,1693607227.7005723,6092297736.300429,7170203235.976458,24503.0,100.0,16096.058559403224,11840.067943304324,4255.9906160988985,7586237.494224453,,2.183766418768823,,,1550.0885476977496,534.4487053107771,36.48839205015994,1513.6001556475896,38.4982316563368,41.94056089827713,24.22893276062655,55.355012750035186,73.42724334692136,72.94106153775347,100.0,,2024-11-30
SYN0797.X,,,752424623.1258223,6037773581.269124,1653057704.6046417,5946431703.300082,6998529239.217189,24503.0,100.0,16414.041950414077,4036.954548487778,12377.0874019263,7736106.327922126,,,,,1580.7111010976982,1019.9130051556083,685.9075412359953,894.803559861703,38.4982316563368,41.94056089827713,24.22893276062655,55.355012750035186,73.42724334692136,72.94106153775347,100.0,,2023-11-30
SYN0797.X,2022-12-31,6810998090.814632,712336309.8561524,5716087991.326942,1564984702.9001894,5629612702.921983,6625655699.53537,24503.0,100.0,16119.820124218293,3114.8149730538703,13005.005151164423,7597436.563441075,,2.366733907319342,,,1552.3768426464349,891.3139530675609,439.0831482365282,1113.2936944099067,38.4982316563368,41.94056089827713,24.22893276062655,55.355012750035186,73.42724334692136,72.94106153775347,100.0,,2022-11-30
SYN0797.X,,,695103315.7709489,5577803154.260401,1527124254.4640303,5493419894.736996,6465366403.733862,24503.0,100.0,19851.187317222168,3529.7376128304822,16321.449704391685,9356068.193651456,,,,,1911.716337578345,1788.465738760821,23.310059436548265,1888.4062781417967,38.4982316563368,41.94056089827713,24.22893276062655,55.355012750035186,73.42724334692136,72.94106153775347,100.0,,2021-11-30
SYN0798.X,,,-28722203.674704038,1988476161.3062189,534808942.49310887,1734356165.6772566,704428004.3456476,222.0,44.724747689962385,391.9739323821465,41.6378902519802,350.3360421301663,11467.895807753428,Reported,,37005.36321220434,108815.1545028828,,,,,76.28449667464903,100.0,95.39844644555922,29.20785030937726,57.551977913089004,57.551977913089004,100.0,,2025-11-30
SYN0798.X,2024-06-30,90718429.86350785,-26556470.776038557,1838539607.3590817,494482882.0565308,1603580956.067604,651312201.6366704,222.0,44.724747689962385,437.49072906996855,186.1324619436094,251.35826712635915,12799.570796307884,,4.822512137039889,41302.4999719182,29086.508235441568,,,,,76.28449667464903,100.0,95.39844644555922,29.20785030937726,57.551977913089004,57.551977913089004,100.0,,2024-11-30
SYN0798.X,2023-06-30,85427538.70527966,-25007641.09904689,1731312079.6421201,465643592.04121155,1510056715.0205915,613326293.2157422,222.0,44.724747689962385,465.01199625351546,170.57867159382351,294.43332465969195,13604.754504929,Reported,5.443350040292995,43900.71991475453,21903.476956049937,,,,,76.28449667464903,100.0,95.39844644555922,29.20785030937726,57.551977913089004,57.551977913089004,100.0,,2023-11-30
SYN0798.X,2022-06-30,81869295.40987375,-23966018.30827929,1659199155.7184312,446248520.9137911,1447159559.5676906,587779915.5042163,222.0,44.724747689962385,469.15312608534856,103.43152796899177,365.7215981163568,13725.910636790193,Reported,5.730513787086616,44291.67451881345,37863.309715066964,,,,,76.28449667464903,100.0,95.39844644555922,29.20785030937726,57.551977913089004,57.551977913089004,100.0,,2022-11-30
SYN0798.X,2021-06-30,78380105.29135019,-22944609.807779137,1588485693.854471,427229840.93391705,1385483020.0312147,562729304.4933809,222.0,44.724747689962385,438.35898068618343,106.31165692859321,332.0473237575902,12824.973044383805,Reported,5.592732735644328,41384.469622865014,138652.71864884376,,,,,76.28449667464903,100.0,95.39844644555922,29.20785030937726,57.551977913089004,57.551977913089004,100.0,,2021-11-30
SYN0799.X,2025-12-31,70359410.90402392,2192994.8455447564,230952816.6076226,113117665.76659606,246193374.63426808,234299375.98651618,2463.0,48.585144282563306,723.6031591992227,651.1886547187917,72.41450448043102,725294.5420843349,,10.284383423651422,11094.567260794991,19852.86843348009,269.1713434922053,124.96957914205589,18.528754618952767,250.64258887325255,50.551956287346485,79.99875783987935,62.0778120183459,37.66079105220506,59.895474828008574,56.565178323321554,,,2025-11-30
SYN0799.X,2024-12-31,66564420.22803272,2074710.8109798345,218495864.87425175,107016413.90336351,232914389.6452903,221661920.16028312,2463.0,48.585144282563306,724.5866716066405,466.795867756311,257.7908038503295,726280.3533983178,Reported,10.88549512073254,11109.646858523667,6095.415701774396,269.5371978319499,195.0476931576972,31.35761146500829,238.17958636694163,50.551956287346485,79.99875783987935,62.0778120183459,37.66079105220506,59.895474828008574,56.565178323321554,,,2024-11-30
SYN0799.X,2023-12-31,64759022.344176285,2018439.329985554,212569696.34872425,104113854.14941151,226597153.72939432,215649880.0911593,2463.0,48.585144282563306,976.3598383685517,116.28802279811616,860.0718155704355,978642.0261939268,Reported,15.076815600758598,14969.931736487171,33786.89091267074,363.1936733337825,355.6402493750424,73.85655804850644,289.33711528527607,50.551956287346485,79.99875783987935,62.0778120183459,37.66079105220506,59.895474828008574,56.565178323321554,,,2023-11-30
SYN0799.X,2022-12-31,61956410.95119654,1931086.234501946,203370202.112648,99608062.3192726,216790585.59926417,206317083.06982577,2463.0,48.585144282563306,0.0,0.0,0.0,846030.5725120831,CO2,0.0,12941.42247982446,15088.932861259493,313.9789046035282,264.28836515288884,32.1943592636785,281.78454533984967,50.551956287346485,79.99875783987935,62.0778120183459,37.66079105220506,59.895474828008574,56.565178323321554,,,2022-11-30
SYN0799.X,2021-12-31,57490798.68985466,1791899.9544365436,188711953.6085313,92428644.11876014,201165040.44045663,191446433.17684466,2463.0,48.585144282563306,900.1669720491898,170.26773947140208,729.8992325777878,902271.0632087037,Reported,15.657583344863868,13801.712845474583,21330.404461290447,334.8508780723565,324.3661776737772,43.38503317215168,291.46584490020484,50.551956287346485,79.99875783987935,62.0778120183459,37.66079105220506,59.895474828008574,56.565178323321554,,,2021-11-30
SYN0800.X,2025-12-31,67872377.25534065,-18032170.586103525,425274752.3791748,0.0,968980742.6702858,746284481.241047,1167.0,79.93843659211905,28785.562042942234,18592.458564420078,10193.103478522155,,,424.11306641947914,358431.0468631514,279640.63709218084,,,,,30.286869625178777,47.56637519489319,0.0,23.945836381466123,42.581866299106274,41.51336815601981,100.0,,2025-11-30
SYN0800.X,2024-12-31,62936469.738899514,-16720810.502179341,394347342.2646891,0.0,898513204.5576932,692012164.1465223,1167.0,79.93843659211905,26449.68158458209,20662.95620487708,5786.72537970501,,Reported,420.2600129036818,329345.21290277253,441000.45794610167,,,,,30.286869625178777,47.56637519489319,0.0,23.945836381466123,42.581866299106274,41.51336815601981,100.0,,2024-11-30
SYN0800.X,2023-12-31,59189432.80531227,-15725306.706508787,370869157.64044935,0.0,845018590.4371209,650811964.1939979,1167.0,79.93843659211905,30475.958721798634,4435.738807415758,26040.219914382877,,,514.8885075827827,379479.46864878933,563299.7175352129,,,,,30.286869625178777,47.56637519489319,0.0,23.945836381466123,42.581866299106274,41.51336815601981,100.0,,2023-11-30
SYN0800.X,2022-12-31,57338060.71673109,-15233438.605380507,359268830.1085133,0.0,818587456.3897088,630455372.682357,1167.0,79.93843659211905,26733.810361773598,6729.9527125365,20003.857649237096,,,466.24894577176985,332883.1175961314,374137.51686640567,,,,,30.286869625178777,47.56637519489319,0.0,23.945836381466123,42.581866299106274,41.51336815601981,100.0,,2022-11-30
SYN0800.X,2021-12-31,54987005.69136365,-14608815.938706405,344537589.15048015,0.0,785022593.3826452,604604563.3998895,1167.0,79.93843659211905,32095.28962267821,31316.34738626407,778.9422364141385,,Reported,583.6886227780021,399642.99608501757,354626.6283940291,,,,,30.286869625178777,47.56637519489319,0.0,23.945836381466123,42.581866299106274,41.51336815601981,100.0,,2021-11-30
SYN0801.X,2025-12-31,3878170956.8258634,-93467956.63011868,712238155.005077,185639813.8208961,2483455771.8984885,974511452.0013846,5284.0,60.43147644552646,113284.29407821994,78215.68477148625,35068.609306733684,4525614.516943785,Reported,29.210753042959936,6529024.249322956,3806969.7365620355,4425.346138590429,3586.344552655258,191.85321288245328,4233.492925707976,68.58982132456543,76.6734273802152,71.9953009584232,33.81896123695777,49.02447639092244,49.02447639092244,100.0,TRUE,2025-11-30
SYN0801.X,2024-12-31,3759917386.31192,-90617922.49722415,690520519.0825624,179979266.3467765,2407729994.0743923,944796552.8933241,5284.0,60.43147644552646,113778.58133846181,36789.01481722716,76989.56652123465,4545360.887071197,Reported,30.260925879030154,6557511.989256458,1831157.8929716733,4444.655013101803,3484.098134078308,15.803926140694454,4428.851086961108,68.58982132456543,76.6734273802152,71.9953009584232,33.81896123695777,49.02447639092244,49.02447639092244,100.0,TRUE,2024-11-30
SYN0801.X,2023-12-31,3590905367.199977,-86544556.92149583,659480936.2467153,171889019.6529808,2299500140.605707,902327009.9092599,5284.0,60.43147644552646,119866.75211622732,75452.5685115871,44414.18360464022,4788578.309907093,,33.38064912852157,6908397.475770626,12731436.904844537,4682.4837718162335,3887.998269612692,205.30575911256057,4477.178012703673,68.58982132456543,76.6734273802152,71.9953009584232,33.81896123695777,49.02447639092244,49.02447639092244,100.0,TRUE,2023-11-30
SYN0801.X,,,-83147186.72844383,633592527.3693902,165141389.8463867,2209231572.43106,866905499.9160644,5284.0,60.43147644552646,119885.3768245462,59236.920089970736,60648.456734575455,4789322.3517094245,CO2,,6909470.891756841,6630890.506020021,4683.211328815304,1293.2568767470834,2214.0395162362393,2469.171812579065,,,,,,,,,
SYN0801.X,2021-12-31,3182707880.9990997,-76706572.63418783,584514198.6567413,152349472.22609022,2038103617.7433603,799754655.7223494,5284.0,60.43147644552646,123445.6540325756,77375.47404660517,46070.17998597044,4931552.502394538,Energy,38.78636012106275,7114663.821762527,8272651.5394689925,4822.2902640116135,3939.6153127071034,549.9393733512671,4272.3508906603465,68.58982132456543,76.6734273802152,71.9953009584232,33.81896123695777,49.02447639092244,49.02447639092244,100.0,TRUE,2021-11-30
SYN0802.X,2025-12-31,156173570.28191054,-233037.8322393097,34496553.93055234,0.0,71029290.47403078,41538634.758562766,7733.0,34.8580838321809,11148.833279570306,1704.0030428779155,9444.83023669239,993921.4550549777,,71.38745217545728,286312.9526846613,144047.37260590086,,,,,47.74944505762059,53.206340754059575,51.77260408244618,14.919920689669883,45.51153742298392,45.51153742298392,100.0,,2025-11-30
SYN0802.X,2024-12-31,147063617.35076237,-219444.21534853408,32484292.944094338,0.0,66885993.42457976,39115593.47960896,7733.0,34.8580838321809,11149.961158699007,1687.8099827647047,9462.151175934303,994022.0057795794,,75.81726438909199,286341.917724815,305336.04781131726,,,,,47.74944505762059,53.206340754059575,51.77260408244618,14.919920689669883,45.51153742298392,45.51153742298392,100.0,,2024-11-30
SYN0802.X,2023-12-31,139916775.69817403,-208779.8981848142,30905655.738985963,0.0,63635538.877134494,37214695.366386175,7733.0,34.8580838321809,13057.843282379741,4287.959560655751,8769.88372172399,1164110.2050458635,,93.32578754207348,335338.19836758793,258715.9688794847,,,,,47.74944505762059,53.206340754059575,51.77260408244618,14.919920689669883,45.51153742298392,45.51153742298392,100.0,,2023-11-30
SYN0802.X,2022-12-31,132752345.95204882,-198089.3365599883,29323133.570396673,0.0,60377085.09010945,35309119.218383186,7733.0,34.8580838321809,13449.876288579517,8691.388497807728,4758.487790771789,1199060.0519204845,,101.31554506341995,345405.9897445192,362765.64993806474,,,,,47.74944505762059,53.206340754059575,51.77260408244618,14.919920689669883,45.51153742298392,45.51153742298392,100.0,,2022-11-30
SYN0802.X,2021-12-31,126750017.11890176,-189132.82940490972,27997303.21428839,0.0,57647166.33727144,33712635.60946766,7733.0,34.8580838321809,14915.271752916766,4597.450174250296,10317.82157866647,1329700.447701986,Reported,117.67471194047283,383038.7798064115,421229.3756025904,,,,,47.74944505762059,53.206340754059575,51.77260408244618,14.919920689669883,45.51153742298392,45.51153742298392,100.0,,2021-11-30
SYN0803.X,2025-12-31,826271763.8262963,193316099.9105032,758285728.1066645,0.0,7123272865.655031,4514228725.546202,4043.0,73.99846062801998,28609.973760267363,27051.072445346057,1558.901314921305,34804.68955225027,,34.625379944947404,913462.8397801388,1133100.4425818825,2021.4069054847098,1814.466277336528,78.44105702276117,1942.9658484619486,71.71586109368306,91.9912492994757,62.27861080910438,54.543689013601835,53.33794066439658,53.33794066439658,100.0,TRUE,2025-11-30
SYN0803.X,2024-12-31,747267060.3255644,174832010.50555784,685781569.3774817,0.0,6442174847.613361,4082596764.2351756,4043.0,73.99846062801998,0.0,0.0,0.0,41619.67874203499,,0.0,1092324.9258512156,2530853.9553947756,2417.211792304733,917.2605493380531,346.00604335809595,2071.205748946637,71.71586109368306,91.9912492994757,62.27861080910438,54.543689013601835,53.33794066439658,53.33794066439658,100.0,TRUE,2024-11-30
SYN0803.X,2023-12-31,708565607.3072361,165777345.58063412,650264490.4143932,0.0,6108530371.042773,3871156390.0334954,4043.0,73.99846062801998,31931.902259738592,16693.222037776486,15238.680221962104,38845.891795484626,Reported,45.065554876547694,1019525.7906272912,2654620.212755959,2256.11418849813,1752.1933644320766,40.76900913539598,2215.3451793627337,71.71586109368306,91.9912492994757,62.27861080910438,54.543689013601835,53.33794066439658,53.33794066439658,100.0,TRUE,2023-11-30
SYN0803.X,2022-12-31,669918165.5719049,156735317.23732594,614796978.6601173,0.0,5775351524.696352,3660011099.478484,4043.0,73.99846062801998,38649.52311630084,16208.241249686074,22441.281866614765,47018.031707303475,,57.69290206260639,1234006.8340431207,544047.6148817027,2730.740460499162,852.7735424362787,603.7721178271609,2126.968342672001,71.71586109368306,91.9912492994757,62.27861080910438,54.543689013601835,53.33794066439658,53.33794066439658,100.0,TRUE,2022-11-30
SYN0803.X,,,157418622.7278531,617477256.2037028,0.0,5800529828.323823,3675967335.2761707,4043.0,73.99846062801998,35204.82636284959,12647.42005202459,22557.406310824997,42827.479066111715,,,1124024.1229453948,3129134.5696189757,2487.359118626094,1521.1925430142637,704.1328163903786,1783.2263022357156,71.71586109368306,91.9912492994757,62.27861080910438,54.543689013601835,53.33794066439658,53.33794066439658,100.0,TRUE,2021-11-30
SYN0804.X,2025-12-31,7201128.426052832,10247964.823143665,78706909.28240894,10400967.022808956,273169511.00416684,223642566.14738992,83.0,48.70075763928547,88288.22437493067,20278.96858510127,68009.2557898294,,Reported,12260.331874587086,155013.90445035082,145195.54349127167,3869.863358094554,2323.4891912344183,423.1386140448242,3446.7247440497295,0.0,0.0,0.0,0.0,28.17989136583543,21.050337707945218,100.0,,2025-11-30
SYN0804.X,2024-12-31,6666294.527004845,9486839.80781425,72861280.5582729,9628478.404698366,252880980.37015995,207032443.5986842,83.0,48.70075763928547,0.0,0.0,0.0,,,0.0,160011.899417751,193174.44809776184,3994.636407692036,3404.7847372798365,48.73914246802691,3945.897265224009,0.0,0.0,0.0,0.0,28.17989136583543,21.050337707945218,100.0,,2024-11-30
SYN0804.X,2023-12-31,6335191.856666286,9015645.806301575,69242393.86501269,9150249.472841501,240320844.06966972,196749520.35781133,83.0,48.70075763928547,93533.84254794288,62407.317016661014,31126.525531281866,,Reported,14764.168894036053,164224.00874241575,288248.0979028575,4099.790120151612,2179.4001964407485,415.80625083606304,3683.9838693155493,0.0,0.0,0.0,0.0,28.17989136583543,21.050337707945218,100.0,,2023-11-30
SYN0804.X,,,8576175.804593468,65867155.35144318,8704218.18036897,228606341.96711686,187158913.77172732,83.0,48.70075763928547,86462.7606192054,79730.03294035935,6732.727678846045,,,,151808.80811716503,310366.3837910298,3789.8493432038335,2354.4344247945314,2112.6078986310495,1677.241444572784,0.0,0.0,0.0,0.0,28.17989136583543,21.050337707945218,100.0,,2022-11-30
SYN0804.X,,,8294889.989423177,63706810.58844806,8418732.765649067,221108393.84682798,181020379.67142713,83.0,48.70075763928547,95620.31160775665,77983.74338512162,17636.56822263504,,,,167887.37062070068,41286.86442172991,4191.244560645084,1225.8949776507977,610.5259742399397,3580.718586405144,0.0,0.0,0.0,0.0,28.17989136583543,21.050337707945218,100.0,,2021-11-30
SYN0805.X,,,12034240.954898573,123372463.75544102,17216007.735408574,2757152962.679299,2187353464.485522,6020.0,83.35829048695632,0.0,0.0,0.0,5523347.005242385,Reported,,836031.1049368606,650960.8884643946,3264.824356435516,3036.0868711791372,387.9180596120308,2876.9062968234853,55.16712347456381,57.80780745366404,70.40517550537531,31.859997102631723,52.04520226191462,52.04520226191462,100.0,TRUE,2025-11-30
SYN0805.X,2024-12-31,907120852.9176131,11417939.119310692,117054269.18393151,16334335.413191317,2615952662.7796917,2075333939.5072389,6020.0,83.35829048695632,45285.89878964309,36661.62287346858,8624.275916174516,4307111.263972355,,49.92267418832677,651937.8532051485,1537461.7476094333,2545.913147797531,2273.226841319898,127.91432110616363,2417.9988266913674,,,,,,,,,
SYN0805.X,2023-12-31,885743498.2671744,11148862.145558452,114295749.61330922,15949397.860511415,2554304705.2433434,2026426288.9993217,6020.0,83.35829048695632,52265.47653908744,36044.00753132399,16221.469007763455,4970934.192209737,Reported,59.007462816647354,752416.1710892095,813155.4837842685,2938.2957488567677,1742.1543543727305,640.0701848900796,2298.2255639666882,55.16712347456381,57.80780745366404,70.40517550537531,31.859997102631723,52.04520226191462,52.04520226191462,100.0,TRUE,2023-11-30
SYN0805.X,2022-12-31,857095756.8051853,10788272.741327822,110599064.18289734,15433543.97360599,2471690425.879047,1960885264.3882444,6020.0,83.35829048695632,47748.50896687368,21606.941081323293,26141.567885550387,4541328.455561994,Reported,55.70965506217846,687389.701023879,542970.3536385003,2684.357824742868,1500.9263086381745,128.37233513650892,2555.9854896063594,55.16712347456381,57.80780745366404,70.40517550537531,31.859997102631723,52.04520226191462,52.04520226191462,100.0,TRUE,2022-11-30
SYN0805.X,2021-12-31,791198393.3304013,9958821.977564475,102095712.39919701,14246943.936378242,2281655787.277614,1810123616.1432507,6020.0,83.35829048695632,63266.94772996385,23734.052019269708,39532.895710694145,6017276.690712339,,79.96344313043092,910793.8493946372,1337034.5525871883,3556.78386322701,2425.988494565421,271.7195840988902,3285.06427912812,55.16712347456381,57.80780745366404,70.40517550537531,31.859997102631723,52.04520226191462,52.04520226191462,100.0,TRUE,2021-11-30
